x,y,yaw
1.1524776252455295,-0.441117498011642,-3.1415926535897922
1.1324776252455295,-0.441117498011642,-3.1415926535897922
1.1124776252455295,-0.441117498011642,-3.1415926535897922
1.0924776252455295,-0.441117498011642,-3.1415926535897922
1.0724776252455295,-0.441117498011642,-3.1415926535897922
1.0524776252455295,-0.441117498011642,-3.1415926535897922
1.0324776252455294,-0.441117498011642,-3.1415926535897922
1.0124776252455294,-0.441117498011642,-3.1415926535897922
0.9924776252455294,-0.441117498011642,-3.1415926535897922
0.9724776252455294,-0.441117498011642,-3.1415926535897922
0.9524776252455294,-0.441117498011642,-3.1415926535897922
0.9324776252455294,-0.441117498011642,-3.1415926535897922
0.9124776252455293,-0.441117498011642,-3.1415926535897922
0.8924776252455293,-0.441117498011642,-3.1415926535897922
0.8724776252455293,-0.441117498011642,-3.1415926535897922
0.8524776252455293,-0.441117498011642,-3.1415926535897922
0.8324776252455293,-0.441117498011642,-3.1415926535897922
0.8124776252455292,-0.441117498011642,-3.1415926535897922
0.7924776252455292,-0.441117498011642,-3.1415926535897922
0.7724776252455292,-0.441117498011642,-3.1415926535897922
0.7524776252455292,-0.441117498011642,-3.1415926535897922
0.733570673677376,-0.4444513036960557,-2.9670597283903595
0.7155298704690266,-0.4510176190661491,-2.7925268031909267
0.6989033762968796,-0.46061692995211795,-2.617993877991494
0.6841963787729437,-0.4729575661501777,-2.443460952792061
0.671855742574884,-0.48766456367411354,-2.2689280275926285
0.6622564316889152,-0.5042910578462605,-2.0943951023931957
0.6556901163188218,-0.5223318610546099,-1.9198621771937627
0.6523563106344081,-0.5412388126227631,-1.7453292519943298
0.6523563106344081,-0.5604374343947007,-1.5707963267948968
0.6523563106344081,-0.5804374343947007,-1.5707963267948968
0.6523563106344081,-0.6004374343947008,-1.5707963267948968
0.6523563106344081,-0.6204374343947008,-1.5707963267948968
0.6523563106344081,-0.6404374343947008,-1.5707963267948968
